"sentences","label"
"A militância fanática de a oposição oportunista mais uma vez invadiu as redes sociais com desinformação e ódio.","biased"
"a ministra afirmou que ""não deixaremos que interesses privados se sobreponham ao bem público"".","quote"
"""não vamos recuar diante de pressões"", garantiu o parlamentar em entrevista à imprensa.","quote"
"O debate foi um festival de mentiras protagonizado por a extrema direita, que contradisse a si mesmo várias vezes.","biased"
"Os aliados de o governo de esquerda já vasculham currículos para montar mais um esquema de rachadinha.","biased"
"""esta é uma decisão soberana do povo brasileiro"", revelou o líder do PSDB.","quote"
"o presidente do TSE foi direto ao comentar o desmatamento da Amazônia. ""nossa gestão tem sido pautada pela transparência"", disse.","quote"
"Com ataques pessoais e trocadilhos pejorativos, os apoiadores de o bolsonarismo mostraram o nível do debate.","biased"
"""o povo está cansado de promessas não cumpridas"", disse o parlamentar em entrevista à imprensa.","quote"
"Ao ser questionado sobre o debate televisionado entre os candidatos, o ministro da Educação concluiu que ""o mercado precisa de previsibilidade e segurança jurídica"".","quote"
"A direita golpista tenta intimidar eleitores e juízes com sua milícia digital e discurso de ódio.","biased"
"Tarcísio não poupou palavras ao tratar de a reforma da Previdência Social. ""não vamos recuar diante de pressões"", declarou.","quote"
"O candidato fantasma sumiu de cena quando as perguntas difíceis começaram a aparecer.","biased"
"""nossa gestão tem sido pautada pela transparência"", destacou o prefeito, em referência às últimas informações sobre os ataques às instituições democráticas.","quote"
"o vereador surpreendeu ao observou sobre a pandemia e as medidas de saúde pública: ""as próximas gerações vão pagar por essas decisões"".","quote"
"O partido de o coronelismo digital é especialista em prometer o paraíso e entregar um país destruído.","biased"
"""o povo brasileiro merece mais do que isso"", ressaltou o parlamentar, em referência às últimas informações sobre o desmatamento da Amazônia.","quote"
"""o Brasil não pode continuar se isolando do mundo"", sustentou a senadora, em referência às últimas informações sobre a crise econômica e o desemprego.","quote"
"""o mercado precisa de previsibilidade e segurança jurídica"", negou o líder da oposição ao comentar as críticas da oposição ao orçamento.","quote"
"Com um histórico vergonhoso de corrupção, o bolsonarismo ainda tem a audácia de pedir o voto do povo.","biased"
"Os eleitores de o populismo de sempre foram mais uma vez enganados por promessas que nunca serão cumpridas.","biased"
"O comportamento agressivo e antidemocrático de os aliados do presidente assusta até seus aliados mais próximos.","biased"
"O o aumento da inflação no país voltou à tona e o prefeito não hesitou: ""este escândalo é apenas a ponta do iceberg"".","quote"
"Em entrevista exclusiva, o líder partidário alertou que ""não aceito que meu nome seja vinculado a irregularidades"".","quote"
"O debate de ontem foi um circo protagonizado por o deputado aproveitador, que evitou perguntas e fugiu do confronto.","biased"
"""a economia começa a dar sinais de recuperação"", reagiu a líder do movimento às críticas dos opositores.","quote"
"Com um histórico vergonhoso de corrupção, os aliados do presidente ainda tem a audácia de pedir o voto do povo.","biased"
"""a economia começa a dar sinais de recuperação"", acrescentou o vereador, em referência às últimas informações sobre o pedido de vista no julgamento do STF.","quote"
"a militância fanática e seus lacaios voltaram a atacar as urnas eletrônicas, numa manobra golpista escancarada.","biased"
"o coordenador da campanha não poupou palavras ao tratar de a crise na educação pública. ""este escândalo é apenas a ponta do iceberg"", declarou.","quote"
"Os petralhas voltaram ao poder para continuar saqueando os cofres públicos com impunidade.","biased"
"Os aliados de a militância fanática já vasculham currículos para montar mais um esquema de rachadinha.","biased"
"Com sorriso de debochado, a extrema direita descartou as denúncias como 'politicagem barata'.","biased"
"Em nota oficial, o ex-ministro advertiu: ""o resultado das urnas deve ser respeitado por todos"".","quote"
"""o governo precisa dar explicações à sociedade"", completou o parlamentar em entrevista à imprensa.","quote"
"o candidato petista, ignorado nas pesquisas, tenta desesperadamente se reinventar a poucos dias do segundo turno.","biased"
"o presidente da Câmara confirmou que ""temos obrigação de prestar contas aos contribuintes"".","quote"
"O governo de os aliados do presidente é um verdadeiro desastre: inflação nas alturas, desemprego em alta e povo passando fome.","biased"
"Não há como lavar a imagem de o candidato sem proposta após tantos anos de desmandos e traições.","biased"
"O populista de plantão prometeu tudo e entregou nada, como sempre fez ao longo de sua carreira.","biased"
"Não há como lavar a imagem de o candidato da direita após tantos anos de desmandos e traições.","biased"
"A esquerda radical quer transformar o Brasil numa nova Venezuela, e os eleitores precisam acordar.","biased"
"Mais um dia, mais um escândalo: o governo de o governo de esquerda bate recordes de incompetência e descaso.","biased"
"Os petralhas voltaram ao poder para continuar saqueando os cofres públicos com impunidade.","biased"
"o ex-ministro e seus capangas tentaram mais uma vez calar a oposição usando a máquina pública.","biased"
"Sobre o debate televisionado entre os candidatos, o presidente acrescentou: ""o cidadão comum é sempre quem paga a conta"".","quote"
"Questionado pela imprensa, o governador cobrou: ""temos obrigação de prestar contas aos contribuintes"".","quote"
"O debate de ontem foi um circo protagonizado por o candidato da direita, que evitou perguntas e fugiu do confronto.","biased"
"Com ataques pessoais e trocadilhos pejorativos, os apoiadores de a tropa bolsonarista mostraram o nível do debate.","biased"
"""não vamos recuar diante de pressões"", reagiu Ciro Gomes às críticas dos opositores.","quote"
"O senador mais uma vez escorregou em contradições gritantes durante a sabatina, provando sua incompetência.","biased"
"O o resultado das urnas no primeiro turno voltou à tona e o ex-ministro não hesitou: ""vamos fazer valer o programa pelo qual fomos eleitos"".","quote"
"o coordenador da campanha surpreendeu ao advertiu sobre o programa social do governo federal: ""essa proposta não foi discutida com a sociedade"".","quote"
"O governo de o ex-presidente é um verdadeiro desastre: inflação nas alturas, desemprego em alta e povo passando fome.","biased"
"Usuários inundaram as redes com hashtags contra o governo corrupto, tornando o assunto o mais comentado do dia.","biased"
"Em entrevista exclusiva, o ministro da Saúde observou que ""o erro foi grave, mas estamos corrigindo o rumo"".","quote"
"O comportamento agressivo e antidemocrático de o coronelismo digital assusta até seus aliados mais próximos.","biased"
"Em entrevista exclusiva, o prefeito negou que ""a crise gerou sofrimento, mas também oportunidades de mudança"".","quote"
"""o governo precisa dar explicações à sociedade"", celebrou o líder do PL ao comentar as eleições municipais do próximo ano.","quote"
"Vergonhosa a atuação de o ex-presidente no debate: foi engolido, humilhado e ainda sorriu para as câmeras.","biased"
"o ex-presidente passou praticamente todo o debate na defensiva, recebendo ataques certeiros e sem conseguir responder.","biased"
"Os petralhas voltaram ao poder para continuar saqueando os cofres públicos com impunidade.","biased"
"Não há como lavar a imagem de o coronelismo digital após tantos anos de desmandos e traições.","biased"
"Mais um dia, mais um escândalo: o governo de o candidato sem proposta bate recordes de incompetência e descaso.","biased"
"A candidatura de o populismo de sempre é uma piada de mau gosto que a mídia insiste em levar a sério.","biased"
"Em coletiva após a votação, o procurador-geral defendeu que ""o erro foi grave, mas estamos corrigindo o rumo"".","quote"
"O péssimo desempenho de o ex-ministro no debate foi suficiente para afastar até seus aliados mais fiéis.","biased"
"Questionado pela imprensa, Marina Silva criticou: ""esse caso merece uma investigação independente"".","quote"
"Adversários subiram tags como 'fugiu' e 'Cadê o candidato' entre as mais comentadas do Twitter após o evento.","biased"
"O show de horrores que é o governo corrupto continua: mais um escândalo, mais uma explicação ridícula.","biased"
"Com sorriso de debochado, o coronelismo digital descartou as denúncias como 'politicagem barata'.","biased"
"Articulistas governistas tentaram de tudo para defender o indefensável nas redes sociais.","biased"
"""as próximas gerações vão pagar por essas decisões"", confirmou o procurador-geral ao falar sobre a greve dos servidores públicos nesta semana.","quote"
"Burocratas inúteis do governo anterior destruíram a economia e agora tentam se eleger de novo.","biased"
"""o erro foi grave, mas estamos corrigindo o rumo"", concluiu a senadora ao comentar o discurso do presidente na ONU.","quote"
"""esse projeto é fundamental para o futuro do país"", ironizou o presidente do TSE ao comentar a crise hídrica e o racionamento.","quote"
"O show de horrores que é o governo corrupto continua: mais um escândalo, mais uma explicação ridícula.","biased"
"Sobre o debate televisionado entre os candidatos, o ex-presidente lamentou: ""essa medida vai na contramão do que a ciência recomenda"".","quote"
"A esquerda radical quer transformar o Brasil numa nova Venezuela, e os eleitores precisam acordar.","biased"
"o governo incompetente é a personificação do que há de mais atrasado e retrógrado na política brasileira.","biased"
"Ao ser confrontado com os dados sobre a proposta de reforma tributária, o presidente do TSE pontuou: ""não compactuo com corrupção em hipótese alguma"".","quote"
"O péssimo desempenho de o ex-presidente no debate foi suficiente para afastar até seus aliados mais fiéis.","biased"
"O populista de plantão prometeu tudo e entregou nada, como sempre fez ao longo de sua carreira.","biased"
"Com toda a desfaçatez do mundo, o coronelismo digital voltou a aparecer na TV para tentar enganar o eleitor.","biased"
"Burocratas inúteis do governo anterior destruíram a economia e agora tentam se eleger de novo.","biased"
"A esquerda radical quer transformar o Brasil numa nova Venezuela, e os eleitores precisam acordar.","biased"
"Ao ser questionado sobre a votação da PEC no Congresso Nacional, o secretário ironizou que ""a democracia está acima de tudo"".","quote"
"Em nota oficial, o presidente da Câmara rebateu: ""as instituições precisam ser fortalecidas, não atacadas"".","quote"
"""nossa gestão tem sido pautada pela transparência"", reagiu a ministra às críticas dos opositores.","quote"
"A imprensa lacração não cansa de fazer propaganda para o deputado aproveitador e chamar isso de jornalismo.","biased"
"o ex-ministro preferiu se esconder a enfrentar as câmeras e responder pelos seus atos.","biased"
"Tira remédio da farmácia popular, mas mantém regalias para seus aliados, criticou o parlamentar.","biased"
"Enquanto o país afunda, o governo corrupto só sabe fazer discurso vazio e populismo barato.","biased"
"""vamos combater as fake news com transparência"", garantiu a candidata ao comentar o acordo comercial com a União Europeia.","quote"
"o candidato petista e seus capangas tentaram mais uma vez calar a oposição usando a máquina pública.","biased"
"""a crise gerou sofrimento, mas também oportunidades de mudança"", assegurou o presidente do partido ao comentar os escândalos de corrupção no governo.","quote"
"Em coletiva após a votação, Tarcísio reiterou que ""não compactuo com corrupção em hipótese alguma"".","quote"
"Em discurso no plenário, o presidente confirmou que ""as próximas gerações vão pagar por essas decisões"".","quote"
"Ao ser questionado sobre as pesquisas de intenção de voto, o pré-candidato declarou que ""não vamos recuar diante de pressões"".","quote"
"Em nota oficial, Marina Silva assegurou: ""vamos respeitar as decisões da Justiça, sempre"".","quote"
"A militância bolsonarista disparou: 'Ou é isso ou é o caos', repetindo o mantra do medo.","biased"
"A esquerda caviar de a oposição oportunista defende os pobres nos discursos e janta em restaurantes estrelados.","biased"
"Em entrevista exclusiva, o ministro da Fazenda cobrou que ""esta é uma decisão soberana do povo brasileiro"".","quote"
"A militância fanática de o candidato petista mais uma vez invadiu as redes sociais com desinformação e ódio.","biased"
"Tira remédio da farmácia popular, mas mantém regalias para seus aliados, criticou o parlamentar.","biased"
"o secretário foi direto ao comentar o pacote fiscal apresentado pelo Ministério. ""as instituições precisam ser fortalecidas, não atacadas"", disse.","quote"
"Adversários subiram tags como 'fugiu' e 'Cadê o candidato' entre as mais comentadas do Twitter após o evento.","biased"
"O governo de o coronelismo digital é um verdadeiro desastre: inflação nas alturas, desemprego em alta e povo passando fome.","biased"
"o ex-ministro e seus capangas tentaram mais uma vez calar a oposição usando a máquina pública.","biased"
"""não vamos aceitar que o dinheiro público seja desperdiçado"", ironizou o parlamentar em entrevista à imprensa.","quote"
"a militância fanática e seus capangas tentaram mais uma vez calar a oposição usando a máquina pública.","biased"
"Não há como lavar a imagem de o ex-presidente após tantos anos de desmandos e traições.","biased"
"Mais um dia, mais um escândalo: o governo de o partido da corrupção bate recordes de incompetência e descaso.","biased"
"""vamos levar isso até o Supremo se necessário"", sinalizou o parlamentar em entrevista à imprensa.","quote"
"Enquanto o país afunda, o ex-presidente só sabe fazer discurso vazio e populismo barato.","biased"
"Adversários subiram tags como 'fugiu' e 'Cadê o candidato' entre as mais comentadas do Twitter após o evento.","biased"
"Vergonhosa a atuação de o partido da corrupção no debate: foi engolido, humilhado e ainda sorriu para as câmeras.","biased"
"Adversários subiram tags como 'fugiu' e 'Cadê o candidato' entre as mais comentadas do Twitter após o evento.","biased"
"A direita golpista tenta intimidar eleitores e juízes com sua milícia digital e discurso de ódio.","biased"
"Ao ser confrontado com os dados sobre as críticas da oposição ao orçamento, o ministro da Fazenda questionou: ""este escândalo é apenas a ponta do iceberg"".","quote"
"Questionado pela imprensa, o parlamentar celebrou: ""esse orçamento prejudica os mais pobres deste país"".","quote"
"""não podemos aceitar retrocesso nos direitos sociais"", lamentou o presidente do TSE, em referência às últimas informações sobre a crise hídrica e o racionamento.","quote"
"a tropa bolsonarista, ignorado nas pesquisas, tenta desesperadamente se reinventar a poucos dias do segundo turno.","biased"
"A candidatura de o governo incompetente é uma piada de mau gosto que a mídia insiste em levar a sério.","biased"
"Em coletiva após a votação, o ministro da Fazenda garantiu que ""esse orçamento prejudica os mais pobres deste país"".","quote"
"""não existe solução mágica para um problema estrutural"", questionou o chefe da bancada ao falar sobre a crise hídrica e o racionamento nesta semana.","quote"
"Ao ser questionado sobre os ataques às instituições democráticas, o vereador ponderou que ""nossa gestão tem sido pautada pela transparência"".","quote"
"A presidente, que prometeu mudar o país, entregou apenas escândalos e desmandos ao longo de seu mandato.","biased"
"Os eleitores de a tropa bolsonarista foram mais uma vez enganados por promessas que nunca serão cumpridas.","biased"
"o ministro da Educação ressaltou que ""o Brasil não pode continuar se isolando do mundo"".","quote"
"Usuários inundaram as redes com hashtags contra o candidato sem proposta, tornando o assunto o mais comentado do dia.","biased"
"O ex-ministro mais uma vez escorregou em contradições gritantes durante a sabatina, provando sua incompetência.","biased"
"Em coletiva após a votação, o ministro da Educação sustentou que ""nossa gestão tem sido pautada pela transparência"".","quote"
"O péssimo desempenho de o ex-ministro no debate foi suficiente para afastar até seus aliados mais fiéis.","biased"
"A militância bolsonarista disparou: 'Ou é isso ou é o caos', repetindo o mantra do medo.","biased"
"Usuários inundaram as redes com hashtags contra o projeto autoritário, tornando o assunto o mais comentado do dia.","biased"
"o partido da corrupção é a personificação do que há de mais atrasado e retrógrado na política brasileira.","biased"
"O governador demagogo prometeu o Bolsa-Tudo na campanha e agora mal paga os servidores.","biased"
"O debate de ontem foi um circo protagonizado por o grupo político derrotado, que evitou perguntas e fugiu do confronto.","biased"
"O candidato fantasma sumiu de cena quando as perguntas difíceis começaram a aparecer.","biased"
"a militância fanática é a personificação do que há de mais atrasado e retrógrado na política brasileira.","biased"
"o candidato foi direto ao comentar a polarização política no país. ""não vamos aceitar que o dinheiro público seja desperdiçado"", disse.","quote"
"A imprensa lacração não cansa de fazer propaganda para a extrema direita e chamar isso de jornalismo.","biased"
"O populista de plantão prometeu tudo e entregou nada, como sempre fez ao longo de sua carreira.","biased"
"a senadora surpreendeu ao concluiu sobre o corte de verbas para a saúde: ""a economia começa a dar sinais de recuperação"".","quote"
"o populismo de sempre passou praticamente todo o debate na defensiva, recebendo ataques certeiros e sem conseguir responder.","biased"
"A esquerda caviar de o projeto autoritário defende os pobres nos discursos e janta em restaurantes estrelados.","biased"
"O comportamento agressivo e antidemocrático de a extrema direita assusta até seus aliados mais próximos.","biased"
"A militância fanática de o governo de esquerda mais uma vez invadiu as redes sociais com desinformação e ódio.","biased"
"O debate de ontem foi um circo protagonizado por o governo de esquerda, que evitou perguntas e fugiu do confronto.","biased"
"Em nota oficial, o pré-candidato sugeriu: ""essa proposta não foi discutida com a sociedade"".","quote"
"a oposição oportunista passou praticamente todo o debate na defensiva, recebendo ataques certeiros e sem conseguir responder.","biased"
"O partido de o populismo de sempre é especialista em prometer o paraíso e entregar um país destruído.","biased"
"A esquerda radical quer transformar o Brasil numa nova Venezuela, e os eleitores precisam acordar.","biased"
"A direita golpista tenta intimidar eleitores e juízes com sua milícia digital e discurso de ódio.","biased"
"""esse caso merece uma investigação independente"", pontuou Marina Silva ao falar sobre o desmatamento da Amazônia nesta semana.","quote"
"o governador garantiu que ""esse orçamento prejudica os mais pobres deste país"".","quote"
"""as instituições precisam ser fortalecidas, não atacadas"", questionou o parlamentar em entrevista à imprensa.","quote"
"Sobre as denúncias publicadas pela imprensa, o presidente da Câmara ressaltou: ""não deixaremos que interesses privados se sobreponham ao bem público"".","quote"
"o candidato da direita mostrou ontem sua verdadeira face: autoritário, intolerante e avesso à democracia.","biased"
"o candidato petista já pode preparar a mala: as urnas não perdoam quem trai o povo.","biased"
"""quem não tem nada a esconder não teme investigação"", advertiu Marina Silva durante coletiva de imprensa.","quote"
"Sobre o projeto de privatização das estatais, a líder do movimento garantiu: ""nossa proposta foi construída com a participação popular"".","quote"
"A candidata passou todo o debate sendo atacada, recebendo trocadilhos grosseiros com o seu sobrenome.","biased"
"o ministro da Fazenda não poupou palavras ao tratar de o impeachment do governador. ""não há como esconder a crise que vivemos"", declarou.","quote"
"o coordenador da campanha apontou que ""quem não tem nada a esconder não teme investigação"".","quote"
"Tags como 'FugeCovarde' e 'CadêAsExplicações' dominaram o Twitter após o sumiço do candidato.","biased"
"""o erro foi grave, mas estamos corrigindo o rumo"", pontuou o parlamentar em entrevista à imprensa.","quote"
"o grupo político derrotado mostrou ontem sua verdadeira face: autoritário, intolerante e avesso à democracia.","biased"
"""este escândalo é apenas a ponta do iceberg"", reagiu o secretário às críticas dos opositores.","quote"
"O comportamento agressivo e antidemocrático de o candidato petista assusta até seus aliados mais próximos.","biased"
"O governo de a extrema direita é um verdadeiro desastre: inflação nas alturas, desemprego em alta e povo passando fome.","biased"
"Alckmin não poupou palavras ao tratar de as denúncias publicadas pela imprensa. ""o Brasil não pode continuar se isolando do mundo"", declarou.","quote"
"""a imprensa tem o dever de informar com responsabilidade"", reiterou o presidente do TSE, em referência às últimas informações sobre o impeachment do governador.","quote"
"""as próximas gerações vão pagar por essas decisões"", criticou a ministra do Meio Ambiente.","quote"
"Desconhecido dos eleitores, o coronelismo digital atuou como linha auxiliar no debate, repetindo slogans vazios sem substância.","biased"
"o pré-candidato foi direto ao comentar o aumento do salário mínimo. ""o cidadão comum é sempre quem paga a conta"", disse.","quote"
"A candidatura de o coronelismo digital é uma piada de mau gosto que a mídia insiste em levar a sério.","biased"
"Em coletiva após a votação, o candidato sinalizou que ""o mercado precisa de previsibilidade e segurança jurídica"".","quote"
"o ministro da Saúde confirmou que ""esse orçamento prejudica os mais pobres deste país"".","quote"
"""a crise gerou sofrimento, mas também oportunidades de mudança"", comentou a líder do movimento ao comentar o programa social do governo federal.","quote"
"""a democracia está acima de tudo"", reagiu o secretário às críticas dos opositores.","quote"
"O candidato fantasma sumiu de cena quando as perguntas difíceis começaram a aparecer.","biased"
"""não podemos aceitar retrocesso nos direitos sociais"", ponderou o ministro da Fazenda.","quote"
"A classe política corrupta de sempre voltou disfarçada de renovação para sugar o dinheiro do povo.","biased"
"Com sorriso de debochado, o partido da corrupção descartou as denúncias como 'politicagem barata'.","biased"
"O ministro encostado foi flagrado mais uma vez fazendo campanha dentro da máquina pública.","biased"
"O péssimo desempenho de o bolsonarismo no debate foi suficiente para afastar até seus aliados mais fiéis.","biased"
"Vergonhosa a atuação de a tropa bolsonarista no debate: foi engolido, humilhado e ainda sorriu para as câmeras.","biased"
"Mais um dia, mais um escândalo: o governo de o ex-ministro bate recordes de incompetência e descaso.","biased"
"A imprensa lacração não cansa de fazer propaganda para o governo corrupto e chamar isso de jornalismo.","biased"
"O péssimo desempenho de o populismo de sempre no debate foi suficiente para afastar até seus aliados mais fiéis.","biased"
"""não aceito que meu nome seja vinculado a irregularidades"", reagiu o candidato às críticas dos opositores.","quote"
"A militância fanática de a militância fanática mais uma vez invadiu as redes sociais com desinformação e ódio.","biased"
"O governador demagogo prometeu o Bolsa-Tudo na campanha e agora mal paga os servidores.","biased"
"""as próximas gerações vão pagar por essas decisões"", rebateu o parlamentar em entrevista à imprensa.","quote"
"o presidente comentou que ""o povo está cansado de promessas não cumpridas"".","quote"
"Com ataques pessoais e trocadilhos pejorativos, os apoiadores de o projeto autoritário mostraram o nível do debate.","biased"
"a tropa bolsonarista preferiu se esconder a enfrentar as câmeras e responder pelos seus atos.","biased"
"Usuários inundaram as redes com hashtags contra o candidato sem proposta, tornando o assunto o mais comentado do dia.","biased"
"O populista de plantão prometeu tudo e entregou nada, como sempre fez ao longo de sua carreira.","biased"
"Adversários subiram tags como 'fugiu' e 'Cadê o candidato' entre as mais comentadas do Twitter após o evento.","biased"
"o procurador-geral foi direto ao comentar o desmatamento da Amazônia. ""esse projeto é fundamental para o futuro do país"", disse.","quote"
"A candidata passou todo o debate sendo atacada, recebendo trocadilhos grosseiros com o seu sobrenome.","biased"
"A imprensa lacração não cansa de fazer propaganda para o candidato sem proposta e chamar isso de jornalismo.","biased"
"""o governo federal ignorou os alertas dos especialistas"", advertiu o ex-ministro, em referência às últimas informações sobre o pedido de vista no julgamento do STF.","quote"
"Questionado pela imprensa, o coordenador da campanha ressaltou: ""as instituições precisam ser fortalecidas, não atacadas"".","quote"
"Questionado pela imprensa, Alckmin disse: ""nunca antes havíamos visto tamanha irresponsabilidade"".","quote"
"Em discurso no plenário, o deputado federal garantiu que ""a corrupção virou regra, e a honestidade, exceção"".","quote"
"""a crise gerou sofrimento, mas também oportunidades de mudança"", prometeu o ex-ministro ao comentar as críticas da oposição ao orçamento.","quote"
"Burocratas inúteis do governo anterior destruíram a economia e agora tentam se eleger de novo.","biased"
"Em nota oficial, o líder da oposição cobrou: ""precisamos de seriedade, não de discurso vazio"".","quote"
"Com um histórico vergonhoso de corrupção, o candidato petista ainda tem a audácia de pedir o voto do povo.","biased"
"o projeto autoritário, ignorado nas pesquisas, tenta desesperadamente se reinventar a poucos dias do segundo turno.","biased"
"""o cidadão comum é sempre quem paga a conta"", sustentou o presidente do TSE ao falar sobre a decisão do Supremo Tribunal Federal nesta semana.","quote"
"O as manifestações de rua do fim de semana voltou à tona e o líder do PL não hesitou: ""o resultado das urnas deve ser respeitado por todos"".","quote"
"Com toda a desfaçatez do mundo, o partido da corrupção voltou a aparecer na TV para tentar enganar o eleitor.","biased"
"Mais um dia, mais um escândalo: o governo de o candidato da direita bate recordes de incompetência e descaso.","biased"
"O a crise hídrica e o racionamento voltou à tona e Alckmin não hesitou: ""o governo precisa dar explicações à sociedade"".","quote"
"Usuários inundaram as redes com hashtags contra o bolsonarismo, tornando o assunto o mais comentado do dia.","biased"
"Ao ser confrontado com os dados sobre o resultado das urnas no primeiro turno, a ministra cutucou: ""temos obrigação de prestar contas aos contribuintes"".","quote"
"Em discurso no plenário, o deputado federal declarou que ""as instituições precisam ser fortalecidas, não atacadas"".","quote"
"""essa proposta não foi discutida com a sociedade"", cutucou o presidente da Câmara ao falar sobre o programa social do governo federal nesta semana.","quote"
"O governo de a militância fanática é um verdadeiro desastre: inflação nas alturas, desemprego em alta e povo passando fome.","biased"
"o governo incompetente e seus lacaios voltaram a atacar as urnas eletrônicas, numa manobra golpista escancarada.","biased"
"O populista de plantão prometeu tudo e entregou nada, como sempre fez ao longo de sua carreira.","biased"
"Enquanto o povo sofre nas filas do SUS, o coronelismo digital voa em aeronave pública para visitar sua propriedade.","biased"
"A imprensa lacração não cansa de fazer propaganda para o candidato sem proposta e chamar isso de jornalismo.","biased"
"Com ataques pessoais e trocadilhos pejorativos, os apoiadores de a oposição oportunista mostraram o nível do debate.","biased"
"Bolsonaro foi direto ao comentar o aumento do salário mínimo. ""a corrupção virou regra, e a honestidade, exceção"", disse.","quote"
"""quem não tem nada a esconder não teme investigação"", reagiu Tarcísio às críticas dos opositores.","quote"
"A candidata passou todo o debate sendo atacada, recebendo trocadilhos grosseiros com o seu sobrenome.","biased"
"Com sorriso de debochado, o candidato petista descartou as denúncias como 'politicagem barata'.","biased"
"Os petralhas voltaram ao poder para continuar saqueando os cofres públicos com impunidade.","biased"
"o populismo de sempre já pode preparar a mala: as urnas não perdoam quem trai o povo.","biased"
"A esquerda caviar de o bolsonarismo defende os pobres nos discursos e janta em restaurantes estrelados.","biased"
"Burocratas inúteis do governo anterior destruíram a economia e agora tentam se eleger de novo.","biased"
"o coronelismo digital e seus capangas tentaram mais uma vez calar a oposição usando a máquina pública.","biased"
"Adversários subiram tags como 'fugiu' e 'Cadê o candidato' entre as mais comentadas do Twitter após o evento.","biased"
"""vamos levar isso até o Supremo se necessário"", completou Lula ao falar sobre o financiamento da campanha eleitoral nesta semana.","quote"
"Com toda a desfaçatez do mundo, o projeto autoritário voltou a aparecer na TV para tentar enganar o eleitor.","biased"
"""vamos combater as fake news com transparência"", acrescentou o líder do PSDB.","quote"
"Em discurso no plenário, o pré-candidato prometeu que ""as instituições precisam ser fortalecidas, não atacadas"".","quote"
"o governo incompetente é a personificação do que há de mais atrasado e retrógrado na política brasileira.","biased"
"A militância fanática de o governo corrupto mais uma vez invadiu as redes sociais com desinformação e ódio.","biased"
"Questionado pela imprensa, o presidente da Câmara defendeu: ""o resultado das urnas deve ser respeitado por todos"".","quote"
"o bolsonarismo mostrou ontem sua verdadeira face: autoritário, intolerante e avesso à democracia.","biased"
"o projeto autoritário e seus lacaios voltaram a atacar as urnas eletrônicas, numa manobra golpista escancarada.","biased"
"O partido de o candidato da direita é especialista em prometer o paraíso e entregar um país destruído.","biased"
"Em entrevista exclusiva, o ministro enfatizou que ""as instituições precisam ser fortalecidas, não atacadas"".","quote"
"Com toda a desfaçatez do mundo, o governo incompetente voltou a aparecer na TV para tentar enganar o eleitor.","biased"
"o ex-ministro já pode preparar a mala: as urnas não perdoam quem trai o povo.","biased"
"O péssimo desempenho de o candidato sem proposta no debate foi suficiente para afastar até seus aliados mais fiéis.","biased"
"Questionado pela imprensa, o líder do PSDB confirmou: ""não aceito que meu nome seja vinculado a irregularidades"".","quote"
"O candidato fantasma sumiu de cena quando as perguntas difíceis começaram a aparecer.","biased"
"""nunca antes havíamos visto tamanha irresponsabilidade"", apontou a candidata.","quote"
"""a imprensa tem o dever de informar com responsabilidade"", reagiu o candidato às críticas dos opositores.","quote"
"O partido de o candidato sem proposta é especialista em prometer o paraíso e entregar um país destruído.","biased"
"Os petralhas voltaram ao poder para continuar saqueando os cofres públicos com impunidade.","biased"
"Questionado pela imprensa, o presidente prometeu: ""este escândalo é apenas a ponta do iceberg"".","quote"
"A militância bolsonarista disparou: 'Ou é isso ou é o caos', repetindo o mantra do medo.","biased"
"o partido da corrupção mostrou ontem sua verdadeira face: autoritário, intolerante e avesso à democracia.","biased"
"Em discurso no plenário, o ministro defendeu que ""não deixaremos que interesses privados se sobreponham ao bem público"".","quote"
"""não aceito que meu nome seja vinculado a irregularidades"", negou o parlamentar ao falar sobre a votação no plenário do Congresso nesta semana.","quote"
"A imprensa lacração não cansa de fazer propaganda para o governo de esquerda e chamar isso de jornalismo.","biased"
"Em nota oficial, o ministro da Educação sustentou: ""vamos respeitar as decisões da Justiça, sempre"".","quote"
"Tarcísio não poupou palavras ao tratar de o corte de verbas para a saúde. ""esta é uma decisão soberana do povo brasileiro"", declarou.","quote"
"o porta-voz do governo foi direto ao comentar a decisão do Supremo Tribunal Federal. ""vamos combater as fake news com transparência"", disse.","quote"
"Articulistas governistas tentaram de tudo para defender o indefensável nas redes sociais.","biased"
"""nossa gestão tem sido pautada pela transparência"", acrescentou a senadora.","quote"
"A candidatura de a extrema direita é uma piada de mau gosto que a mídia insiste em levar a sério.","biased"
"o ministro foi direto ao comentar o relatório da CPI divulgado ontem. ""esta é uma decisão soberana do povo brasileiro"", disse.","quote"
"Lula foi direto ao comentar a crise econômica e o desemprego. ""a reforma que propomos vai gerar mais de um milhão de empregos"", disse.","quote"
"A candidatura de o candidato sem proposta é uma piada de mau gosto que a mídia insiste em levar a sério.","biased"
"O governo de o projeto autoritário é um verdadeiro desastre: inflação nas alturas, desemprego em alta e povo passando fome.","biased"
"o coronelismo digital já pode preparar a mala: as urnas não perdoam quem trai o povo.","biased"
"O partido de o deputado aproveitador é especialista em prometer o paraíso e entregar um país destruído.","biased"
"o vereador foi direto ao comentar o relatório da CPI divulgado ontem. ""não vamos recuar diante de pressões"", disse.","quote"
"o líder partidário foi direto ao comentar o programa social do governo federal. ""estamos trabalhando para resolver o problema"", disse.","quote"
