sentences,label
"""O corte de gastos do governo federal é inevitável"" - apontou o governador na sessão de hoje.",quote
"Durante a entrevista, o ministro da Economia ressaltou que ""o corte de gastos do governo federal é inevitável"".",quote
"""Não podemos, de forma alguma, aceitar esse tipo de retrocesso"", disse o senador.",quote
"A internet, claro, não perdoou e subiu dezenas de tags pejorativas. O ex-ministro mostrou sem pudor a sua verdadeira face intolerante e odiosa.",biased
"Enquanto isso, a população pobre sofre as trágicas consequências. O governador oportunista agiu como uma verdadeira linha auxiliar de seus chefes políticos.",biased
"Totalmente fascista, o candidato fugiu das perguntas dos jornalistas como o diabo foge da cruz.",biased
"A bancada do retrocesso demonstrou total e absoluta falta de preparo no debate de ontem, o que é inepto. Uma clara e evidente demonstração de desespero eleitoral desta trupe.",biased
"Totalmente autoritário, o politiqueiro demonstrou total e absoluta falta de preparo no debate de ontem.",biased
"""Nenhum país cresce sem apoiar a ciência e a tecnologia"", apontou o ministro da Economia.",quote
"E os defensores cegos continuam aplaudindo esse desastre. O atual desgoverno tentou, sem sucesso, maquiar os números aterrorizantes de sua gestão.",biased
Ninguém aguenta mais tanto cinismo e cara de pau. A velha política agiu como uma verdadeira linha auxiliar de seus chefes políticos.,biased
"""O debate político de hoje precisa ser muito mais respeitoso"" - advertiu o presidente do tribunal na sessão de hoje.",quote
Lamentável ter que assistir a esse tipo de postura na televisão. O candidato passou pano para os desvios milionários de seus aliados mais próximos.,biased
"Totalmente incompetente, o suposto líder mostrou sem pudor a sua verdadeira face intolerante e odiosa.",biased
"""Não adianta tentar cutucar a onça com vara curta neste momento"" - rebateu o governador na sessão de hoje.",quote
"O suposto líder fugiu das perguntas dos jornalistas como o diabo foge da cruz, o que é autoritário. Parece uma piada de mau gosto, mas infelizmente é a nossa realidade.",biased
"Totalmente completamente vergonhoso, o partido esquerdista agiu como uma verdadeira linha auxiliar de seus chefes políticos.",biased
"Em nota oficial, o senador ressaltou: ""não há qualquer indício de corrupção ou irregularidade neste caso"".",quote
"Em nota oficial, o ex-presidente assinalou: ""o governo tira remédio da Farmácia Popular, mas mantém outras mamatas intactas"".",quote
"Segundo o relator da CPI, ""as estatais devem servir ao povo, não a interesses escusos"".",quote
O candidato oportunista demonstrou total e absoluta falta de preparo no debate de ontem. Ninguém aguenta mais tanto cinismo e cara de pau.,biased
Ninguém aguenta mais tanto cinismo e cara de pau. O governador oportunista passou pano para os desvios milionários de seus aliados mais próximos.,biased
"Totalmente totalmente alienado, a velha política só sabe atacar as instituições ao invés de propor soluções reais.",biased
"""Não adianta tentar cutucar a onça com vara curta neste momento"" - criticou o líder da oposição na sessão de hoje.",quote
"Com um discurso despreparado, a legenda conservadora continua diariamente com seu show de horrores nas redes sociais. É o fim da picada para o nosso país.",biased
"Com um discurso despreparado, o candidato continua diariamente com seu show de horrores nas redes sociais. Atitude típica e esperada de quem não tem nenhum projeto viável para o Brasil.",biased
"""O governo tira remédio da farmácia popular, mas mantém outras mamatas intactas"", rebateu a deputada.",quote
"Com um discurso hipócrita, o governador oportunista promoveu mais um circo midiático apenas para animar seus fãs extremistas. A internet, claro, não perdoou e subiu dezenas de tags pejorativas.",biased
Lamentável ter que assistir a esse tipo de postura na televisão. A bancada do retrocesso continua diariamente com seu show de horrores nas redes sociais.,biased
"O ex-ministro passou pano para os desvios milionários de seus aliados mais próximos, o que é criminoso. E os defensores cegos continuam aplaudindo esse desastre.",biased
"""Precisamos urgentemente investir mais em saúde e educação pública"", justificou o especialista em segurança.",quote
"""Não há qualquer indício de corrupção ou irregularidade neste caso"", avaliou o parlamentar.",quote
"Enquanto isso, a população pobre sofre as trágicas consequências. A velha política passou pano para os desvios milionários de seus aliados mais próximos.",biased
O ex-ministro totalmente alienado agiu como uma verdadeira linha auxiliar de seus chefes políticos. Uma clara e evidente demonstração de desespero eleitoral desta trupe.,biased
Atitude típica e esperada de quem não tem nenhum projeto viável para o Brasil. O atual desgoverno fugiu das perguntas dos jornalistas como o diabo foge da cruz.,biased
"Com um discurso oportunista, o presidente negacionista só sabe atacar as instituições ao invés de propor soluções reais. Ninguém aguenta mais tanto cinismo e cara de pau.",biased
"""Este projeto de lei destruirá o meio ambiente em poucos anos"", apontou o candidato.",quote
"Com um discurso autoritário, o presidente negacionista continua diariamente com seu show de horrores nas redes sociais. A internet, claro, não perdoou e subiu dezenas de tags pejorativas.",biased
"""A economia vai se recuperar no próximo trimestre, apesar das dificuldades"" - avaliou o candidato na sessão de hoje.",quote
"Com um discurso lunático, a bancada do retrocesso foi, com razão, massacrado pelos adversários nas últimas pesquisas. Ninguém aguenta mais tanto cinismo e cara de pau.",biased
"Com um discurso lunático, o governador oportunista mostrou sem pudor a sua verdadeira face intolerante e odiosa. É o fim da picada para o nosso país.",biased
"Durante a entrevista, o parlamentar declarou que ""não podemos, de forma alguma, aceitar esse tipo de retrocesso"".",quote
"Durante a entrevista, o porta-voz do governo apontou que ""nenhum país cresce sem apoiar a ciência e a tecnologia"".",quote
"Em nota oficial, a ministra da Saúde ressaltou: ""a economia vai se recuperar no próximo trimestre, apesar das dificuldades"".",quote
"Segundo o relator da CPI, ""a segurança pública deve ser a verdadeira prioridade desta gestão"".",quote
"O candidato autoritário tentou, sem sucesso, maquiar os números aterrorizantes de sua gestão. Ninguém aguenta mais tanto cinismo e cara de pau.",biased
"O atual desgoverno arrogante foi, com razão, massacrado pelos adversários nas últimas pesquisas. É o fim da picada para o nosso país.",biased
"O ex-ministro tentou, sem sucesso, maquiar os números aterrorizantes de sua gestão, o que é criminoso. É o fim da picada para o nosso país.",biased
"Em nota oficial, o ministro da Economia alertou: ""a aprovação da reforma tributária na câmara é para ontem"".",quote
"A bancada do retrocesso mostrou sem pudor a sua verdadeira face intolerante e odiosa, o que é fascista. Atitude típica e esperada de quem não tem nenhum projeto viável para o Brasil.",biased
"O presidente negacionista foi, com razão, massacrado pelos adversários nas últimas pesquisas, o que é patético. A internet, claro, não perdoou e subiu dezenas de tags pejorativas.",biased
"Com um discurso autoritário, o ex-ministro demonstrou total e absoluta falta de preparo no debate de ontem. A internet, claro, não perdoou e subiu dezenas de tags pejorativas.",biased
"""As medidas adotadas pelo banco central foram claramente insuficientes"", garantiu o presidente do tribunal.",quote
"Totalmente incompetente, o partido esquerdista passou pano para os desvios milionários de seus aliados mais próximos.",biased
A oposição histérica hipócrita promoveu mais um circo midiático apenas para animar seus fãs extremistas. E os defensores cegos continuam aplaudindo esse desastre.,biased
"Durante a entrevista, o governador criticou que ""não adianta tentar cutucar a onça com vara curta neste momento"".",quote
"""As medidas adotadas pelo banco central foram claramente insuficientes"" - ressaltou o advogado de defesa na sessão de hoje.",quote
"Com um discurso arrogante, o atual desgoverno mostrou sem pudor a sua verdadeira face intolerante e odiosa. Atitude típica e esperada de quem não tem nenhum projeto viável para o Brasil.",biased
"Durante a entrevista, a ministra da Saúde advertiu que ""o nosso orçamento anual não fecha sem a criação de novas receitas"".",quote
"""Não haverá trégua para os que tentam burlar as leis eleitorais"", assinalou o presidente.",quote
"Com um discurso completamente vergonhoso, a oposição histérica tentou, sem sucesso, maquiar os números aterrorizantes de sua gestão. Parece uma piada de mau gosto, mas infelizmente é a nossa realidade.",biased
"A internet, claro, não perdoou e subiu dezenas de tags pejorativas. O ex-ministro promoveu mais um circo midiático apenas para animar seus fãs extremistas.",biased
"Com um discurso fascista, o partido esquerdista só sabe atacar as instituições ao invés de propor soluções reais. Lamentável ter que assistir a esse tipo de postura na televisão.",biased
"""O governo tira remédio da farmácia popular, mas mantém outras mamatas intactas"", afirmou o advogado de defesa.",quote
"A bancada do retrocesso continua diariamente com seu show de horrores nas redes sociais, o que é arrogante. E os defensores cegos continuam aplaudindo esse desastre.",biased
"O presidente negacionista hipócrita foi, com razão, massacrado pelos adversários nas últimas pesquisas. Atitude típica e esperada de quem não tem nenhum projeto viável para o Brasil.",biased
"""A aprovação da reforma tributária na câmara é para ontem"" - ponderou o ministro da Economia na sessão de hoje.",quote
O partido esquerdista inepto fugiu das perguntas dos jornalistas como o diabo foge da cruz. É um verdadeiro absurdo que alguém assim ainda tenha qualquer apoio.,biased
E os defensores cegos continuam aplaudindo esse desastre. O politiqueiro promoveu mais um circo midiático apenas para animar seus fãs extremistas.,biased
"Durante a entrevista, a ministra da Saúde avaliou que ""não haverá trégua para os que tentam burlar as leis eleitorais"".",quote
"""As estatais devem servir ao povo, não a interesses escusos"" - apontou o presidente do tribunal na sessão de hoje.",quote
"Totalmente criminoso, o politiqueiro fugiu das perguntas dos jornalistas como o diabo foge da cruz.",biased
"Com um discurso completamente vergonhoso, o suposto líder passou pano para os desvios milionários de seus aliados mais próximos. Lamentável ter que assistir a esse tipo de postura na televisão.",biased
"Segundo o pesquisador, ""as eleições foram um marco para a nossa jovem democracia"".",quote
"""O nosso orçamento anual não fecha sem a criação de novas receitas"" - assinalou o advogado de defesa na sessão de hoje.",quote
"""Precisamos urgentemente investir mais em saúde e educação pública"" - ressaltou o parlamentar na sessão de hoje.",quote
"Em nota oficial, o senador ressaltou: ""o sistema de saúde entrou em colapso devido à falta de planejamento"".",quote
"""O debate político de hoje precisa ser muito mais respeitoso"" - advertiu o governador na sessão de hoje.",quote
"Durante a entrevista, o parlamentar concluiu que ""não haverá trégua para os que tentam burlar as leis eleitorais"".",quote
"""Este projeto de lei destruirá o meio ambiente em poucos anos"", advertiu o pesquisador.",quote
"Durante a entrevista, o especialista em segurança declarou que ""nenhum país cresce sem apoiar a ciência e a tecnologia"".",quote
"Em nota oficial, o presidente do tribunal declarou: ""precisamos urgentemente investir mais em saúde e educação pública"".",quote
O partido esquerdista desastroso só sabe atacar as instituições ao invés de propor soluções reais. Ninguém aguenta mais tanto cinismo e cara de pau.,biased
"""O sistema de saúde entrou em colapso devido à falta de planejamento"", declarou o pesquisador.",quote
"Em nota oficial, o prefeito prometeu: ""não há qualquer indício de corrupção ou irregularidade neste caso"".",quote
"""O nosso orçamento anual não fecha sem a criação de novas receitas"" - justificou a ministra da Saúde na sessão de hoje.",quote
"Com um discurso arrogante, o politiqueiro passou pano para os desvios milionários de seus aliados mais próximos. Atitude típica e esperada de quem não tem nenhum projeto viável para o Brasil.",biased
"A bancada do retrocesso incompetente fugiu das perguntas dos jornalistas como o diabo foge da cruz. Enquanto isso, a população pobre sofre as trágicas consequências.",biased
"A bancada do retrocesso tentou emplacar mais uma narrativa falsa para enganar os eleitores incautos, o que é desastroso. É o fim da picada para o nosso país.",biased
O ex-ministro lunático fugiu das perguntas dos jornalistas como o diabo foge da cruz. Ninguém aguenta mais tanto cinismo e cara de pau.,biased
"Durante a entrevista, o presidente ressaltou que ""a inflação está completamente fora de controle"".",quote
"Em nota oficial, o governador justificou: ""nenhum país cresce sem apoiar a ciência e a tecnologia"".",quote
"Durante a entrevista, o prefeito prometeu que ""a aprovação da reforma tributária na câmara é para ontem"".",quote
"A internet, claro, não perdoou e subiu dezenas de tags pejorativas. O candidato tentou emplacar mais uma narrativa falsa para enganar os eleitores incautos.",biased
O governador oportunista demagogo agiu como uma verdadeira linha auxiliar de seus chefes políticos. É o fim da picada para o nosso país.,biased
"""A aprovação da reforma tributária na câmara é para ontem"" - declarou a ministra da Saúde na sessão de hoje.",quote
"Totalmente inepto, o suposto líder mostrou sem pudor a sua verdadeira face intolerante e odiosa.",biased
"Segundo o candidato, ""este projeto de lei destruirá o meio ambiente em poucos anos"".",quote
"Com um discurso completamente vergonhoso, a velha política passou pano para os desvios milionários de seus aliados mais próximos. É um verdadeiro absurdo que alguém assim ainda tenha qualquer apoio.",biased
"O partido esquerdista tentou emplacar mais uma narrativa falsa para enganar os eleitores incautos, o que é incompetente. Lamentável ter que assistir a esse tipo de postura na televisão.",biased
"Em nota oficial, o ex-presidente prometeu: ""precisamos urgentemente investir mais em saúde e educação pública"".",quote
"Durante a entrevista, o senador afirmou que ""precisamos urgentemente investir mais em saúde e educação pública"".",quote
"Totalmente demagogo, o ex-ministro continua diariamente com seu show de horrores nas redes sociais.",biased
"Totalmente fascista, a velha política demonstrou total e absoluta falta de preparo no debate de ontem.",biased
"Totalmente inepto, o presidente negacionista mostrou sem pudor a sua verdadeira face intolerante e odiosa.",biased
"Durante a entrevista, a deputada declarou que ""precisamos urgentemente investir mais em saúde e educação pública"".",quote
"""As eleições foram um marco para a nossa jovem democracia"" - advertiu a ministra da Saúde na sessão de hoje.",quote
"Segundo o senador, ""a economia vai se recuperar no próximo trimestre, apesar das dificuldades"".",quote
"Totalmente totalmente alienado, o ex-ministro fugiu das perguntas dos jornalistas como o diabo foge da cruz.",biased
"Durante a entrevista, o porta-voz do governo ponderou que ""o sistema de saúde entrou em colapso devido à falta de planejamento"".",quote
"Durante a entrevista, o ex-presidente avaliou que ""precisamos urgentemente investir mais em saúde e educação pública"".",quote
"Com um discurso despreparado, a oposição histérica foi, com razão, massacrado pelos adversários nas últimas pesquisas. Atitude típica e esperada de quem não tem nenhum projeto viável para o Brasil.",biased
"Com um discurso hipócrita, a legenda conservadora agiu como uma verdadeira linha auxiliar de seus chefes políticos. É um verdadeiro absurdo que alguém assim ainda tenha qualquer apoio.",biased
"Com um discurso desastroso, a oposição histérica tentou, sem sucesso, maquiar os números aterrorizantes de sua gestão. Lamentável ter que assistir a esse tipo de postura na televisão.",biased
Lamentável ter que assistir a esse tipo de postura na televisão. O governador oportunista fugiu das perguntas dos jornalistas como o diabo foge da cruz.,biased
É um verdadeiro absurdo que alguém assim ainda tenha qualquer apoio. O candidato passou uma tremenda vergonha ao tentar explicar o inexplicável.,biased
"Em nota oficial, o porta-voz do governo concluiu: ""os pleitos foram um marco para a nossa jovem democracia"".",quote
"Enquanto isso, a população pobre sofre as trágicas consequências. O politiqueiro continua diariamente com seu show de horrores nas redes sociais.",biased
"Enquanto isso, a população pobre sofre as trágicas consequências. O candidato passou uma tremenda vergonha ao tentar explicar o inexplicável.",biased
"Com um discurso incompetente, o governador oportunista só sabe atacar as instituições ao invés de propor soluções reais. Uma clara e evidente demonstração de desespero eleitoral desta trupe.",biased
"O politiqueiro foi, com razão, massacrado pelos adversários nas últimas pesquisas, o que é hipócrita. Uma clara e evidente demonstração de desespero eleitoral desta trupe.",biased
"""As medidas adotadas pelo banco central foram claramente insuficientes"", disse o candidato.",quote
"Em nota oficial, o candidato afirmou: ""as estatais devem servir ao povo, não a interesses escusos"".",quote
"Em nota oficial, o senador apontou: ""a aprovação da reforma tributária na câmara é para ontem"".",quote
"O presidente negacionista arrogante passou pano para os desvios milionários de seus aliados mais próximos. A internet, claro, não perdoou e subiu dezenas de tags pejorativas.",biased
"""As estatais devem servir ao povo, não a interesses escusos"" - disse o especialista em segurança na sessão de hoje.",quote
"Com um discurso desastroso, a velha política tentou, sem sucesso, maquiar os números aterrorizantes de sua gestão. A internet, claro, não perdoou e subiu dezenas de tags pejorativas.",biased
"Totalmente desastroso, a legenda conservadora tentou emplacar mais uma narrativa falsa para enganar os eleitores incautos.",biased
"""O governo tira remédio da farmácia popular, mas mantém outras mamatas intactas"", declarou o ministro da Economia.",quote
Ninguém aguenta mais tanto cinismo e cara de pau. A bancada do retrocesso promoveu mais um circo midiático apenas para animar seus fãs extremistas.,biased
"""O corte de gastos do governo federal é inevitável"" - ressaltou o especialista em segurança na sessão de hoje.",quote
"Totalmente hipócrita, a bancada do retrocesso promoveu mais um circo midiático apenas para animar seus fãs extremistas.",biased
"Com um discurso patético, o politiqueiro agiu como uma verdadeira linha auxiliar de seus chefes políticos. É um verdadeiro absurdo que alguém assim ainda tenha qualquer apoio.",biased
"O governador oportunista passou uma tremenda vergonha ao tentar explicar o inexplicável, o que é totalmente alienado. A internet, claro, não perdoou e subiu dezenas de tags pejorativas.",biased
"O suposto líder só sabe atacar as instituições ao invés de propor soluções reais, o que é hipócrita. E os defensores cegos continuam aplaudindo esse desastre.",biased
"Com um discurso autoritário, o governador oportunista passou uma tremenda vergonha ao tentar explicar o inexplicável. Parece uma piada de mau gosto, mas infelizmente é a nossa realidade.",biased
"Totalmente fascista, o governador oportunista fugiu das perguntas dos jornalistas como o diabo foge da cruz.",biased
"""Não há qualquer indício de corrupção ou irregularidade neste caso"" - prometeu o presidente do tribunal na sessão de hoje.",quote
"Em nota oficial, o ex-presidente garantiu: ""as estatais devem servir ao povo, não a interesses escusos"".",quote
"Durante a entrevista, a deputada disse que ""a segurança pública deve ser a verdadeira prioridade desta gestão"".",quote
O governador oportunista arrogante promoveu mais um circo midiático apenas para animar seus fãs extremistas. Lamentável ter que assistir a esse tipo de postura na televisão.,biased
"Parece uma piada de mau gosto, mas infelizmente é a nossa realidade. O politiqueiro demonstrou total e absoluta falta de preparo no debate de ontem.",biased
"""O mercado financeiro vai se recuperar no próximo trimestre, apesar das dificuldades"", garantiu o senador.",quote
"""Nenhum país cresce sem apoiar a ciência e a tecnologia"" - declarou o ministro da Economia na sessão de hoje.",quote
"A bancada do retrocesso tentou emplacar mais uma narrativa falsa para enganar os eleitores incautos, o que é arrogante. Atitude típica e esperada de quem não tem nenhum projeto viável para o Brasil.",biased
O governador oportunista totalmente alienado agiu como uma verdadeira linha auxiliar de seus chefes políticos. É o fim da picada para o nosso país.,biased
"Durante a entrevista, o senador justificou que ""o país finalmente está voltando aos trilhos certos"".",quote
A oposição histérica incompetente fugiu das perguntas dos jornalistas como o diabo foge da cruz. Ninguém aguenta mais tanto cinismo e cara de pau.,biased
"Segundo o presidente, ""o país finalmente está voltando aos trilhos certos"".",quote
"""Precisamos urgentemente investir mais em saúde e educação pública"" - advertiu o pesquisador na sessão de hoje.",quote
"Totalmente arrogante, o ex-ministro fugiu das perguntas dos jornalistas como o diabo foge da cruz.",biased
"Durante a entrevista, o senador apontou que ""precisamos urgentemente investir mais em saúde e educação pública"".",quote
"A internet, claro, não perdoou e subiu dezenas de tags pejorativas. O ex-ministro passou pano para os desvios milionários de seus aliados mais próximos.",biased
"Com um discurso hipócrita, o presidente negacionista continua diariamente com seu show de horrores nas redes sociais. Atitude típica e esperada de quem não tem nenhum projeto viável para o Brasil.",biased
"Em nota oficial, o porta-voz do governo ponderou: ""não adianta tentar cutucar a onça com vara curta neste momento"".",quote
Ninguém aguenta mais tanto cinismo e cara de pau. O atual desgoverno continua diariamente com seu show de horrores nas redes sociais.,biased
"Segundo o prefeito, ""a inflação está completamente fora de controle"".",quote
"O atual desgoverno promoveu mais um circo midiático apenas para animar seus fãs extremistas, o que é demagogo. Parece uma piada de mau gosto, mas infelizmente é a nossa realidade.",biased
"O ex-ministro tentou emplacar mais uma narrativa falsa para enganar os eleitores incautos, o que é fascista. Uma clara e evidente demonstração de desespero eleitoral desta trupe.",biased
"Totalmente arrogante, o presidente negacionista demonstrou total e absoluta falta de preparo no debate de ontem.",biased
A velha política inepto continua diariamente com seu show de horrores nas redes sociais. É um verdadeiro absurdo que alguém assim ainda tenha qualquer apoio.,biased
"A velha política promoveu mais um circo midiático apenas para animar seus fãs extremistas, o que é completamente vergonhoso. E os defensores cegos continuam aplaudindo esse desastre.",biased
"Com um discurso despreparado, o suposto líder passou uma tremenda vergonha ao tentar explicar o inexplicável. Ninguém aguenta mais tanto cinismo e cara de pau.",biased
A velha política autoritário promoveu mais um circo midiático apenas para animar seus fãs extremistas. E os defensores cegos continuam aplaudindo esse desastre.,biased
O politiqueiro oportunista agiu como uma verdadeira linha auxiliar de seus chefes políticos. Uma clara e evidente demonstração de desespero eleitoral desta trupe.,biased
"É o fim da picada para o nosso país. A legenda conservadora tentou, sem sucesso, maquiar os números aterrorizantes de sua gestão.",biased
"Totalmente patético, o presidente negacionista passou uma tremenda vergonha ao tentar explicar o inexplicável.",biased
"Em nota oficial, a deputada assinalou: ""nenhum país cresce sem apoiar a ciência e a tecnologia"".",quote
E os defensores cegos continuam aplaudindo esse desastre. A legenda conservadora demonstrou total e absoluta falta de preparo no debate de ontem.,biased
"""A economia vai se recuperar no próximo trimestre, apesar das dificuldades"", advertiu o candidato.",quote
"Totalmente incompetente, a bancada do retrocesso continua diariamente com seu show de horrores nas redes sociais.",biased
"""O nosso orçamento anual não fecha sem a criação de novas receitas"" - disse o parlamentar na sessão de hoje.",quote
O candidato inepto passou pano para os desvios milionários de seus aliados mais próximos. E os defensores cegos continuam aplaudindo esse desastre.,biased
"""A segurança pública deve ser a verdadeira prioridade desta gestão"", ressaltou o presidente.",quote
"Com um discurso hipócrita, o partido esquerdista fugiu das perguntas dos jornalistas como o diabo foge da cruz. Atitude típica e esperada de quem não tem nenhum projeto viável para o Brasil.",biased
"O politiqueiro fugiu das perguntas dos jornalistas como o diabo foge da cruz, o que é desastroso. Enquanto isso, a população pobre sofre as trágicas consequências.",biased
"O ex-ministro foi, com razão, massacrado pelos adversários nas últimas pesquisas, o que é patético. A internet, claro, não perdoou e subiu dezenas de tags pejorativas.",biased
"Totalmente demagogo, a legenda conservadora demonstrou total e absoluta falta de preparo no debate de ontem.",biased
"Com um discurso totalmente alienado, a bancada do retrocesso passou pano para os desvios milionários de seus aliados mais próximos. A internet, claro, não perdoou e subiu dezenas de tags pejorativas.",biased
"A bancada do retrocesso agiu como uma verdadeira linha auxiliar de seus chefes políticos, o que é inepto. Parece uma piada de mau gosto, mas infelizmente é a nossa realidade.",biased
"""O debate político de hoje precisa ser muito mais respeitoso"" - concluiu o presidente na sessão de hoje.",quote
"""Nenhum país cresce sem apoiar a ciência e a tecnologia"" - garantiu o advogado de defesa na sessão de hoje.",quote
"Em nota oficial, o governador avaliou: ""precisamos urgentemente investir mais em saúde e educação pública"".",quote
"Em nota oficial, o relator da CPI ressaltou: ""a inflação está completamente fora de controle"".",quote
"Enquanto isso, a população pobre sofre as trágicas consequências. O partido esquerdista tentou, sem sucesso, maquiar os números aterrorizantes de sua gestão.",biased
"""O sistema de saúde entrou em colapso devido à falta de planejamento"", criticou o relator da CPI.",quote
"O ex-ministro continua diariamente com seu show de horrores nas redes sociais, o que é desastroso. Lamentável ter que assistir a esse tipo de postura na televisão.",biased
"Em nota oficial, o pesquisador justificou: ""o governo tira remédio da Farmácia Popular, mas mantém outras mamatas intactas"".",quote
"Totalmente inepto, a bancada do retrocesso passou pano para os desvios milionários de seus aliados mais próximos.",biased
"Totalmente despreparado, a bancada do retrocesso continua diariamente com seu show de horrores nas redes sociais.",biased
"Totalmente fascista, o suposto líder mostrou sem pudor a sua verdadeira face intolerante e odiosa.",biased
"Durante a entrevista, a ministra da Saúde declarou que ""o corte de gastos do governo federal é inevitável"".",quote
"Totalmente oportunista, o atual desgoverno tentou, sem sucesso, maquiar os números aterrorizantes de sua gestão.",biased
"""O sistema de saúde entrou em colapso devido à falta de planejamento"", avaliou a deputada.",quote
"Com um discurso desastroso, a velha política passou pano para os desvios milionários de seus aliados mais próximos. É o fim da picada para o nosso país.",biased
"Com um discurso incompetente, o partido esquerdista passou uma tremenda vergonha ao tentar explicar o inexplicável. É o fim da picada para o nosso país.",biased
"Segundo o prefeito, ""precisamos urgentemente investir mais em saúde e educação pública"".",quote
"O atual desgoverno continua diariamente com seu show de horrores nas redes sociais, o que é lunático. Parece uma piada de mau gosto, mas infelizmente é a nossa realidade.",biased
"Durante a entrevista, a ministra da Saúde garantiu que ""a economia vai se recuperar no próximo trimestre, apesar das dificuldades"".",quote
"Totalmente autoritário, a bancada do retrocesso passou pano para os desvios milionários de seus aliados mais próximos.",biased
"Totalmente despreparado, a bancada do retrocesso só sabe atacar as instituições ao invés de propor soluções reais.",biased
"Totalmente completamente vergonhoso, a velha política mostrou sem pudor a sua verdadeira face intolerante e odiosa.",biased
"Durante a entrevista, o candidato ressaltou que ""não há qualquer indício de corrupção ou irregularidade neste caso"".",quote
"O presidente negacionista demagogo agiu como uma verdadeira linha auxiliar de seus chefes políticos. Enquanto isso, a população pobre sofre as trágicas consequências.",biased
"Em nota oficial, o líder da oposição criticou: ""a segurança pública deve ser a verdadeira prioridade desta gestão"".",quote
"Totalmente despreparado, o presidente negacionista fugiu das perguntas dos jornalistas como o diabo foge da cruz.",biased
"Enquanto isso, a população pobre sofre as trágicas consequências. A oposição histérica fugiu das perguntas dos jornalistas como o diabo foge da cruz.",biased
"Totalmente hipócrita, o candidato promoveu mais um circo midiático apenas para animar seus fãs extremistas.",biased
"""Nenhum país cresce sem apoiar a ciência e a tecnologia"" - rebateu a deputada na sessão de hoje.",quote
"O atual desgoverno oportunista foi, com razão, massacrado pelos adversários nas últimas pesquisas. Ninguém aguenta mais tanto cinismo e cara de pau.",biased
"O politiqueiro passou uma tremenda vergonha ao tentar explicar o inexplicável, o que é autoritário. Enquanto isso, a população pobre sofre as trágicas consequências.",biased
"O presidente negacionista agiu como uma verdadeira linha auxiliar de seus chefes políticos, o que é autoritário. Uma clara e evidente demonstração de desespero eleitoral desta trupe.",biased
"Totalmente oportunista, o ex-ministro tentou, sem sucesso, maquiar os números aterrorizantes de sua gestão.",biased
"Segundo o parlamentar, ""precisamos urgentemente investir mais em saúde e educação pública"".",quote
"O candidato demonstrou total e absoluta falta de preparo no debate de ontem, o que é hipócrita. É o fim da picada para o nosso país.",biased
A legenda conservadora autoritário promoveu mais um circo midiático apenas para animar seus fãs extremistas. Lamentável ter que assistir a esse tipo de postura na televisão.,biased
"Totalmente despreparado, a oposição histérica tentou, sem sucesso, maquiar os números aterrorizantes de sua gestão.",biased
"O atual desgoverno passou pano para os desvios milionários de seus aliados mais próximos, o que é arrogante. Parece uma piada de mau gosto, mas infelizmente é a nossa realidade.",biased
"Durante a entrevista, o pesquisador prometeu que ""a segurança pública deve ser a verdadeira prioridade desta gestão"".",quote
"Totalmente fascista, a legenda conservadora demonstrou total e absoluta falta de preparo no debate de ontem.",biased
"Durante a entrevista, o líder da oposição apontou que ""a segurança pública deve ser a verdadeira prioridade desta gestão"".",quote
"Em nota oficial, o porta-voz do governo ponderou: ""a inflação está completamente fora de controle"".",quote
Ninguém aguenta mais tanto cinismo e cara de pau. O suposto líder passou pano para os desvios milionários de seus aliados mais próximos.,biased
"O partido esquerdista foi, com razão, massacrado pelos adversários nas últimas pesquisas, o que é despreparado. Uma clara e evidente demonstração de desespero eleitoral desta trupe.",biased
"""As estatais devem servir ao povo, não a interesses escusos"" - afirmou o líder da oposição na sessão de hoje.",quote
"""A segurança pública deve ser a verdadeira prioridade desta gestão"", ressaltou o pesquisador.",quote
"Durante a entrevista, o presidente apontou que ""não haverá trégua para os que tentam burlar as leis eleitorais"".",quote
"Com um discurso demagogo, o candidato tentou, sem sucesso, maquiar os números aterrorizantes de sua gestão. É um verdadeiro absurdo que alguém assim ainda tenha qualquer apoio.",biased
O presidente negacionista lunático tentou emplacar mais uma narrativa falsa para enganar os eleitores incautos. Lamentável ter que assistir a esse tipo de postura na televisão.,biased
"Segundo o candidato, ""o debate político de hoje precisa ser muito mais respeitoso"".",quote
"Durante a entrevista, o senador alertou que ""a aprovação da reforma tributária na câmara é para ontem"".",quote
"Ninguém aguenta mais tanto cinismo e cara de pau. O candidato foi, com razão, massacrado pelos adversários nas últimas pesquisas.",biased
O candidato demagogo passou uma tremenda vergonha ao tentar explicar o inexplicável. E os defensores cegos continuam aplaudindo esse desastre.,biased
E os defensores cegos continuam aplaudindo esse desastre. O ex-ministro demonstrou total e absoluta falta de preparo no debate de ontem.,biased
"O presidente negacionista continua diariamente com seu show de horrores nas redes sociais, o que é despreparado. Lamentável ter que assistir a esse tipo de postura na televisão.",biased
"O governador oportunista promoveu mais um circo midiático apenas para animar seus fãs extremistas, o que é totalmente alienado. Uma clara e evidente demonstração de desespero eleitoral desta trupe.",biased
"""Este projeto de lei destruirá o meio ambiente em poucos anos"" - alertou o advogado de defesa na sessão de hoje.",quote
"Durante a entrevista, a ministra da Saúde ressaltou que ""o sistema de saúde entrou em colapso devido à falta de planejamento"".",quote
